data,pret inchidere,pret inchidere ajustat,volum
2012-08-21,0.535,0.535,20386116
2012-08-22,0.531,0.531,27083818
2012-08-23,0.532,0.532,9818842
2012-08-24,0.522,0.522,4358800
2012-08-27,0.521,0.521,3547087
2012-08-28,0.52,0.52,4096924
2012-08-29,0.522,0.522,14092653
2012-08-30,0.521,0.521,5290624
2012-08-31,0.527,0.527,8202603
2012-09-03,0.5305,0.5305,6800412
2012-09-04,0.5275,0.5275,6178662
2012-09-05,0.526,0.526,3049451
2012-09-06,0.5295,0.5295,7406294
2012-09-07,0.532,0.532,16728324
2012-09-10,0.533,0.533,5469330
2012-09-11,0.5305,0.5305,88919877
2012-09-12,0.5315,0.5315,17775249
2012-09-13,0.532,0.532,26632071
2012-09-14,0.535,0.535,39524661

2012-09-17,0.5375,0.5375,25164292
2012-09-18,0.54,0.54,10109430
2012-09-19,0.54,0.54,182750045
2012-09-20,0.54,0.54,177818630
2012-09-21,0.54,0.54,178189309
2012-09-24,0.5265,0.5265,5970997
2012-09-25,0.5305,0.5305,7005272
2012-09-26,0.52,0.52,19242828
2012-09-27,0.525,0.525,5781681
2012-09-28,0.528,0.528,10024839
2012-10-01,0.526,0.526,1964029
2012-10-02,0.528,0.528,159416611
2012-10-03,0.5275,0.5275,6314300
2012-10-04,0.5255,0.5255,2357579
2012-10-05,0.5265,0.5265,5753441
2012-10-08,0.525,0.525,3964600
2012-10-09,0.525,0.525,11834675
2012-10-10,0.525,0.525,1248720
2012-10-11,0.5075,0.5075,17157027
2012-10-12,0.51,0.51,6160298
2012-10-15,0.5125,0.5125,6887107
2012-10-16,0.522,0.522,6655017
2012-10-17,0.53,0.53,19688922
2012-10-18,0.53,0.53,6968876
2012-10-19,0.527,0.527,12294985
2012-10-22,0.5265,0.5265,7677261
2012-10-23,0.525,0.525,5708999
2012-10-24,0.526,0.526,4618383
2012-10-25,0.528,0.528,1936215
2012-10-26,0.533,0.533,5435334
2012-10-29,0.533,0.533,11851691
2012-10-30,0.5345,0.5345,5951824
2012-10-31,0.54,0.54,17699956
2012-11-01,0.541,0.541,2183935
2012-11-02,0.541,0.541,15782492
2012-11-05,0.537,0.537,2074932
2012-11-06,0.5375,0.5375,2274740
2012-11-07,0.535,0.535,9092751
2012-11-08,0.53,0.53,10647879
2012-11-09,0.5375,0.5375,536137877
2012-11-12,0.5335,0.5335,4170432
2012-11-13,0.53,0.53,6509133
2012-11-14,0.537,0.537,8700300
2012-11-15,0.53,0.53,2778708
2012-11-16,0.5345,0.5345,9048973
