data,pret inchidere,pret inchidere ajustat,volum
2006-02-06,0.1912,0.8712,156128
2006-02-07,0.1994,0.9085,250965
2006-02-08,0.2013,0.9173,285022
2006-02-09,0.1989,0.9063,198941
2006-02-10,0.2003,0.9129,103359
2006-02-13,0.2008,0.9151,147601
2006-02-14,0.1902,0.8668,231500
2006-02-15,0.1926,0.8778,297829
2006-02-16,0.1974,0.8997,95586
2006-02-17,0.196,0.8931,88344
2006-02-21,0.2023,0.9217,828524
2006-02-22,0.2032,0.926,304410
2006-02-23,0.2003,0.9129,135084
2006-02-24,0.2003,0.9129,88986
2006-02-27,0.1979,0.9019,143889
2006-02-28,0.197,0.8975,171295
2006-03-01,0.2003,0.9129,148458
2006-03-02,0.195,0.8887,277623
2006-03-03,0.195,0.8887,111500
2006-03-06,0.1974,0.8997,102132
2006-03-07,0.1974,0.8997,43496
2006-03-08,0.195,0.8887,85474
2006-03-09,0.1926,0.8778,95065
2006-03-10,0.1902,0.8668,244227
2006-03-13,0.1921,0.8756,39447
2006-03-14,0.183,0.8339,164531
2006-03-15,0.1878,0.8558,74075
2006-03-16,0.1936,0.8822,190476
2006-03-17,0.1917,0.8734,81220
2006-03-20,0.1902,0.8668,116167
2006-03-21,0.1902,0.8668,76000
2006-03-22,0.1902,0.8668,82178
2006-03-23,0.1902,0.8668,91515
2006-03-30,0.1854,0.8449,230335
2006-03-31,0.1835,0.8361,186576
2006-04-03,0.182,0.8295,306257
2006-04-04,0.1796,0.8185,349514
2006-04-05,0.1753,0.7988,539146
2006-04-06,0.1493,0.6803,5000
2006-04-07,0.1136,0.5179,208055
2006-04-10,0.117,0.5332,186268
2006-04-11,0.117,0.5332,69045
2006-04-12,0.1161,0.5289,89541
2006-04-13,0.1151,0.5245,59729
2006-04-14,0.1136,0.5179,51055
2006-04-17,0.1136,0.5179,66500
2006-04-18,0.1151,0.5245,63088
2006-04-19,0.1151,0.5245,12889
2006-04-20,0.1156,0.5267,24500
2006-04-21,0.1161,0.5289,93693
2006-04-25,0.117,0.5332,47584
2006-04-26,0.1175,0.5354,40414
2006-04-27,0.1175,0.5354,38484
2006-04-28,0.1161,0.5289,64934
2006-05-02,0.1165,0.5311,17189
2006-05-03,0.1165,0.5311,17947
2006-05-04,0.1161,0.5289,29136
2006-05-05,0.1161,0.5289,46500
2006-05-08,0.117,0.5332,109515
2006-05-09,0.1165,0.5311,77920
2006-05-10,0.1165,0.5311,112879
2006-05-11,0.117,0.5332,169068
2006-05-12,0.1175,0.5354,84000
2006-05-15,0.117,0.5332,188038
2006-05-16,0.1156,0.5267,98758
2006-05-17,0.1165,0.5311,46592
2006-05-18,0.1161,0.5289,52000
2006-05-19,0.1156,0.5267,83539
2006-05-22,0.1127,0.5135,139000
2006-05-23,0.1011,0.4608,127500
2006-05-24,0.1083,0.4937,59000
2006-05-25,0.1074,0.4894,49256
2006-05-26,0.1122,0.5113,39987
2006-05-29,0.1108,0.5047,38039
2006-05-30,0.1079,0.4916,44500
2006-05-31,0.1074,0.4894,84380
2006-06-01,0.1088,0.4959,63383
2006-06-02,0.1059,0.4828,217790
2006-06-05,0.1064,0.485,91946
2006-06-06,0.1069,0.4872,179461
2006-06-07,0.1083,0.4937,88746
2006-06-08,0.1069,0.4872,67500
2006-06-09,0.1064,0.485,22000
2006-06-14,0.1055,0.4806,104260
2006-06-15,0.1055,0.4806,37233
2006-06-16,0.1059,0.4828,27023
2006-06-19,0.1064,0.485,17263
2006-06-20,0.1055,0.4806,45000
2006-06-21,0.1064,0.485,27620
2006-06-22,0.1064,0.485,44965
2006-08-02,0.1742,0.485,1468538
2006-08-03,0.1755,0.4886,371674
2006-08-04,0.1768,0.4922,477952
2006-08-07,0.1742,0.485,315516
2006-08-08,0.1768,0.4922,373678
2006-08-09,0.1755,0.4886,295358
2006-08-10,0.1742,0.485,388206
2006-08-11,0.1716,0.4778,220844
2006-08-14,0.1716,0.4778,161986
2006-08-15,0.1703,0.4742,89978
2006-08-16,0.1703,0.4742,259185
2006-08-17,0.1703,0.4742,120824
2006-08-18,0.1703,0.4742,208990
2006-08-21,0.1703,0.4742,48224
2006-08-22,0.1678,0.467,289635
2006-08-23,0.1678,0.467,74516
2006-08-24,0.1652,0.4598,263562
2006-08-25,0.1652,0.4598,136086
2006-08-28,0.1639,0.4562,114776
2006-08-29,0.1665,0.4634,202761
2006-08-30,0.1665,0.4634,358924
2006-08-31,0.1678,0.467,289244
2006-09-01,0.1691,0.4706,146020
2006-09-04,0.1691,0.4706,192152
2006-09-05,0.1665,0.4634,238936
2006-09-06,0.1678,0.467,243240
2006-09-07,0.1639,0.4562,138434
2006-09-08,0.1652,0.4598,66106
2006-09-11,0.1652,0.4598,121634
2006-09-12,0.1639,0.4562,242708
2006-09-13,0.1626,0.4526,92082
2006-09-14,0.16,0.4455,137420
2006-09-15,0.1626,0.4526,1118088
2006-09-18,0.1639,0.4562,80496
2006-09-19,0.1652,0.4598,93894
2006-09-20,0.1652,0.4598,113300
2006-09-21,0.1652,0.4598,119006
2006-09-22,0.1652,0.4598,109432
2006-09-25,0.1716,0.4778,258344
2006-09-26,0.1691,0.4706,410973
2006-09-27,0.1691,0.4706,116788
2006-09-28,0.1665,0.4634,479070
2006-09-29,0.1665,0.4634,175645
2006-10-02,0.1691,0.4706,210994
2006-10-03,0.1729,0.4814,666041
2006-10-04,0.1781,0.4957,393216
2006-10-05,0.1807,0.5029,366440
2006-10-06,0.1794,0.4993,304127
2006-10-09,0.1781,0.4957,179308
2006-10-10,0.1742,0.485,237103
2006-10-11,0.1742,0.485,167564
2006-10-12,0.1742,0.485,166936
2006-10-13,0.1768,0.4922,191726
2006-10-16,0.1794,0.4993,377526
2006-10-17,0.1832,0.5101,255181
2006-10-18,0.1832,0.5101,217586
2006-10-19,0.1832,0.5101,91600
2006-10-20,0.1832,0.5101,218406
2006-10-23,0.182,0.5065,110087
2006-10-24,0.182,0.5065,435236
2006-10-30,0.1897,0.5281,1041025
2006-10-31,0.1949,0.5424,416276
2006-11-01,0.2026,0.564,719321
2006-11-02,0.2078,0.5784,869368
2006-11-03,0.2091,0.582,754793
2006-11-06,0.2258,0.6287,1057502
2006-11-07,0.2233,0.6215,925652
2006-11-08,0.2142,0.5963,735430
2006-11-09,0.2194,0.6107,594931
2006-11-10,0.2181,0.6071,261311
2006-11-13,0.2116,0.5891,269742
2006-11-14,0.2194,0.6107,338808
2006-11-15,0.2181,0.6071,385168
2006-11-16,0.2116,0.5891,184378
2006-11-17,0.2104,0.5856,554120
